,Unnamed: 0,id,date,x_m_L72,y_m_L72,top_m_mv,basis_m_mv,parameter,detection_condition,value,unit,source,error_date,error_sum_parameter,error_detection_condition,error_unrealistic_unit,error_top,error_basis
7180,32709,32587522,2022-04-15,74348.0,171538.0,2.5,3.5,EtPFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7181,32715,32587528,2022-04-15,74348.0,171538.0,2.5,3.5,MePFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7182,32717,32587530,2022-04-15,74348.0,171538.0,2.5,3.5,PFBSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7183,32719,32587532,2022-04-15,74348.0,171538.0,2.5,3.5,PFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7184,32722,32587535,2022-04-15,74348.0,171538.0,2.5,3.5,EPtPFOSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7185,32725,32587538,2022-04-15,74348.0,171538.0,2.5,3.5,PFHxSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7186,32735,32587550,2022-04-15,74348.0,171538.0,2.5,3.5,MePFBSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7187,32740,32587555,2022-04-15,74348.0,171538.0,2.5,3.5,MePFBSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7188,32741,32587556,2022-04-15,74348.0,171538.0,2.5,3.5,MePFOSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7189,32750,32587605,2022-04-15,74356.0,171529.0,1.5,2.5,EPtPFOSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7190,32768,32587624,2022-04-15,74356.0,171529.0,1.5,2.5,EtPFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7191,32773,32587629,2022-04-15,74356.0,171529.0,1.5,2.5,MePFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7192,32774,32587630,2022-04-15,74356.0,171529.0,1.5,2.5,PFBSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7193,32775,32587631,2022-04-15,74356.0,171529.0,1.5,2.5,PFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7194,32776,32587632,2022-04-15,74356.0,171529.0,1.5,2.5,MePFOSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7195,32780,32587637,2022-04-15,74356.0,171529.0,1.5,2.5,MePFBSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7196,32784,32587642,2022-04-15,74356.0,171529.0,1.5,2.5,MePFBSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7197,32785,32587643,2022-04-15,74356.0,171529.0,1.5,2.5,PFHxSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7198,32788,32587687,2022-04-15,74369.0,171564.0,2.0,3.0,PFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7199,32793,32587692,2022-04-15,74369.0,171564.0,2.0,3.0,MePFOSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7200,32797,32587696,2022-04-15,74369.0,171564.0,2.0,3.0,MePFBSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7201,32801,32587700,2022-04-15,74369.0,171564.0,2.0,3.0,PFHxSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7202,32805,32587705,2022-04-15,74369.0,171564.0,2.0,3.0,EPtPFOSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7203,32808,32587708,2022-04-15,74369.0,171564.0,2.0,3.0,EtPFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7204,32811,32587712,2022-04-15,74369.0,171564.0,2.0,3.0,MePFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7205,32817,32587718,2022-04-15,74369.0,171564.0,2.0,3.0,PFBSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7206,32819,32587720,2022-04-15,74369.0,171564.0,2.0,3.0,MePFBSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7207,32827,32587853,2022-04-11,65429.0,171025.0,2.7,3.7,MePFBSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7208,32830,32587856,2022-04-11,65429.0,171025.0,2.7,3.7,EPtPFOSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7209,32836,32587862,2022-04-11,65429.0,171025.0,2.7,3.7,PFHxSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7210,32837,32587863,2022-04-11,65429.0,171025.0,2.7,3.7,PFBSA,<,10.0,,OVAM,,,,Unrealistic unit,,
7211,32839,32587865,2022-04-11,65429.0,171025.0,2.7,3.7,MePFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7212,32845,32587871,2022-04-11,65429.0,171025.0,2.7,3.7,PFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7213,32850,32587876,2022-04-11,65429.0,171025.0,2.7,3.7,MePFOSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7214,32855,32587881,2022-04-11,65429.0,171025.0,2.7,3.7,MePFBSAA,<,10.0,,OVAM,,,,Unrealistic unit,,
7215,32857,32587883,2022-04-11,65429.0,171025.0,2.7,3.7,EtPFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
7216,32867,32588018,2022-04-11,65413.0,171021.0,2.7,3.7,MePFOSAtotal,<,10.0,,OVAM,,,,Unrealistic unit,,
