,Unnamed: 0,id,date,x_m_L72,y_m_L72,top_m_mv,basis_m_mv,parameter,detection_condition,value,unit,source,error_sum_parameter,error_detection_condition,error_unrealistic_unit,error_top,error_basis
5305,128183,34635599,2022-09-14,157711.22,161994.35,2.5,3.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5306,128188,34635606,2022-09-14,157711.22,161994.35,2.5,3.5,EFSA-4,=,2.0,ng/l,OVAM,Sum parameter,,,,
5307,128191,34635609,2022-09-14,157711.22,161994.35,2.5,3.5,EU DWRL-20,=,4.0,ng/l,OVAM,Sum parameter,,,,
5308,128218,34635667,2022-09-14,157872.1,162002.24,2.5,3.5,EU DWRL-20,=,15.0,ng/l,OVAM,Sum parameter,,,,
5309,128234,34635689,2022-09-14,157872.1,162002.24,2.5,3.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5310,128235,34635690,2022-09-14,157872.1,162002.24,2.5,3.5,EFSA-4,<,1.0,ng/l,OVAM,Sum parameter,,,,
5311,128271,34635752,2022-09-14,157843.45,162048.46,3.5,4.5,EFSA-4,<,1.0,ng/l,OVAM,Sum parameter,,,,
5312,128272,34635758,2022-09-14,157843.45,162048.46,3.5,4.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5313,128275,34635762,2022-09-14,157843.45,162048.46,3.5,4.5,EU DWRL-20,=,6.0,ng/l,OVAM,Sum parameter,,,,
5314,128326,34636063,2022-09-14,157955.99,162027.95,2.5,3.5,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5315,128335,34636082,2022-09-14,157955.99,162027.95,2.5,3.5,EU DWRL-20,=,8.0,ng/l,OVAM,Sum parameter,,,,
5316,128351,34636108,2022-09-14,157955.99,162027.95,2.5,3.5,EFSA-4,<,1.0,ng/l,OVAM,Sum parameter,,,,
5317,128365,34636130,2022-09-14,157988.34,162138.0,3.0,4.0,EFSA-4,<,1.0,ng/l,OVAM,Sum parameter,,,,
5318,128376,34636152,2022-09-14,157988.34,162138.0,3.0,4.0,EU DWRL-20,=,1.0,ng/l,OVAM,Sum parameter,,,,
5319,128389,34636172,2022-09-14,157988.34,162138.0,3.0,4.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5320,128485,34650101,2022-12-06,76899.13,207138.5,2.1,3.1,EU DWRL-20,=,0.84,µg/l,OVAM,Sum parameter,,,,
5321,128498,34650114,2022-12-06,76899.13,207138.5,2.1,3.1,EFSA-4,=,0.62,µg/l,OVAM,Sum parameter,,,,
5322,128505,34650121,2022-12-06,76899.13,207138.5,2.1,3.1,PFAS Som kwantitatief,=,0.84,µg/l,OVAM,Sum parameter,,,,
5323,128544,34650193,2022-12-06,76935.85,207137.61,0.9,3.9,PFAS Som kwantitatief,=,0.15,µg/l,OVAM,Sum parameter,,,,
5324,128547,34650196,2022-12-06,76935.85,207137.61,0.9,3.9,EFSA-4,=,0.066,µg/l,OVAM,Sum parameter,,,,
5325,128551,34650200,2022-12-06,76935.85,207137.61,0.9,3.9,EU DWRL-20,=,0.15,µg/l,OVAM,Sum parameter,,,,
5326,128633,34650342,2022-12-06,76991.37,207137.21,0.5,3.0,EU DWRL-20,=,0.13,µg/l,OVAM,Sum parameter,,,,
5327,128643,34650352,2022-12-06,76991.37,207137.21,0.5,3.0,EFSA-4,=,0.054,µg/l,OVAM,Sum parameter,,,,
5328,128655,34650364,2022-12-06,76991.37,207137.21,0.5,3.0,PFAS Som kwantitatief,=,0.13,µg/l,OVAM,Sum parameter,,,,
5329,128673,34650382,2022-12-06,76986.5,207102.14,0.0,0.0,EFSA-4,=,0.019,µg/l,OVAM,Sum parameter,,,,
5330,128687,34650396,2022-12-06,76986.5,207102.14,0.0,0.0,EU DWRL-20,=,0.031,µg/l,OVAM,Sum parameter,,,,
5331,128706,34650415,2022-12-06,76986.5,207102.14,0.0,0.0,PFAS Som kwantitatief,=,0.031,µg/l,OVAM,Sum parameter,,,,
5332,128712,34650422,2022-08-05,76948.09,207129.43,2.5,3.5,EU DWRL-20,=,0.48,µg/l,OVAM,Sum parameter,,,,
5333,128713,34650424,2022-08-05,76948.09,207129.43,2.5,3.5,EFSA-4,=,0.23,µg/l,OVAM,Sum parameter,,,,
5334,128724,34650442,2022-08-05,76948.09,207129.43,2.5,3.5,PFAS Som kwantitatief,=,0.48,µg/l,OVAM,Sum parameter,,,,
5335,128760,34650525,2022-12-06,76920.15,207158.01,0.5,3.5,PFAS Som kwantitatief,=,0.11,µg/l,OVAM,Sum parameter,,,,
5336,128782,34650547,2022-12-06,76920.15,207158.01,0.5,3.5,EU DWRL-20,=,0.11,µg/l,OVAM,Sum parameter,,,,
5337,128795,34650560,2022-12-06,76920.15,207158.01,0.5,3.5,EFSA-4,=,0.056,µg/l,OVAM,Sum parameter,,,,
5338,128805,34650774,2022-12-06,76901.21,207191.37,2.6,3.6,EU DWRL-20,=,0.041,µg/l,OVAM,Sum parameter,,,,
5339,128833,34650802,2022-12-06,76901.21,207191.37,2.6,3.6,PFAS Som kwantitatief,=,0.041,µg/l,OVAM,Sum parameter,,,,
5340,128841,34650810,2022-12-06,76901.21,207191.37,2.6,3.6,EFSA-4,=,0.024,µg/l,OVAM,Sum parameter,,,,
5341,128859,34650852,2022-12-06,76841.79,207083.3,1.15,3.15,EFSA-4,=,0.019,µg/l,OVAM,Sum parameter,,,,
5342,128864,34650857,2022-12-06,76841.79,207083.3,1.15,3.15,EU DWRL-20,=,0.019,µg/l,OVAM,Sum parameter,,,,
5343,128871,34650864,2022-12-06,76841.79,207083.3,1.15,3.15,PFAS Som kwantitatief,=,0.019,µg/l,OVAM,Sum parameter,,,,
5344,128899,34650921,2022-06-13,208948.0,174064.0,2.9,3.9,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
5345,128913,34650949,2022-06-13,208948.0,174064.0,2.9,3.9,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
5346,128925,34650973,2022-06-13,208948.0,174064.0,2.9,3.9,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5347,128951,34651092,2022-06-13,208969.0,174101.0,7.7,8.7,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
5348,128957,34651112,2022-06-13,208969.0,174101.0,7.7,8.7,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5349,128977,34651154,2022-06-13,208969.0,174101.0,7.7,8.7,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
5350,129011,34651399,2022-06-13,208885.0,174023.0,6.2,7.2,PFAS Som kwantitatief,=,45.0,ng/l,OVAM,Sum parameter,,,,
5351,129014,34651406,2022-06-13,208885.0,174023.0,6.2,7.2,EU DWRL-20,=,45.0,ng/l,OVAM,Sum parameter,,,,
5352,129025,34651423,2022-06-13,208885.0,174023.0,6.2,7.2,EFSA-4,=,45.0,ng/l,OVAM,Sum parameter,,,,
5353,129036,34651447,2022-06-13,208856.0,173997.0,1.8,2.8,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
5354,129068,34651502,2022-06-13,208856.0,173997.0,1.8,2.8,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
5355,129069,34651503,2022-06-13,208856.0,173997.0,1.8,2.8,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5356,129098,34651589,2022-06-13,209013.0,174168.0,2.0,3.0,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
5357,129099,34651592,2022-06-13,209013.0,174168.0,2.0,3.0,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5358,129111,34651612,2022-06-13,209013.0,174168.0,2.0,3.0,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
5359,129144,34651903,2022-06-13,208932.0,174113.0,2.6,3.6,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
5360,129151,34651912,2022-06-13,208932.0,174113.0,2.6,3.6,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
5361,129156,34651917,2022-06-13,208932.0,174113.0,2.6,3.6,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5362,129243,34663466,2023-02-13,159571.65,228237.03,5.0,6.0,PFAS Som kwantitatief,=,53.0,ng/l,OVAM,Sum parameter,,,,
5363,129249,34663475,2023-02-13,159571.65,228237.03,5.0,6.0,EU DWRL-20,=,53.0,ng/l,OVAM,Sum parameter,,,,
5364,129263,34663496,2023-02-13,159571.65,228237.03,5.0,6.0,EFSA-4,=,14.0,ng/l,OVAM,Sum parameter,,,,
5365,129315,34664948,2023-02-03,158030.0,185992.0,3.2,4.2,PFAS Som kwantitatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5366,129321,34664954,2023-02-03,158030.0,185992.0,3.2,4.2,EU DWRL-20,<,50.0,ng/l,OVAM,Sum parameter,,,,
5367,129328,34664971,2023-02-03,158030.0,185992.0,3.2,4.2,EFSA-4,<,10.0,ng/l,OVAM,Sum parameter,,,,
5368,129354,34665025,2023-02-03,158030.0,185992.0,3.2,4.2,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5369,129359,34665166,2023-02-01,157940.0,186200.0,4.5,5.5,EU DWRL-20,<,50.0,ng/l,OVAM,Sum parameter,,,,
5370,129392,34665224,2023-02-01,157940.0,186200.0,4.5,5.5,EFSA-4,<,10.0,ng/l,OVAM,Sum parameter,,,,
5371,129395,34665229,2023-02-01,157940.0,186200.0,4.5,5.5,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5372,129403,34665246,2023-02-01,157940.0,186200.0,4.5,5.5,PFAS Som kwantitatief,=,24.0,ng/l,OVAM,Sum parameter,,,,
5373,129412,34665572,2023-02-01,157985.0,186302.0,3.6,4.6,EU DWRL-20,<,50.0,ng/l,OVAM,Sum parameter,,,,
5374,129413,34665573,2023-02-01,157985.0,186302.0,3.6,4.6,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5375,129418,34665589,2023-02-01,157985.0,186302.0,3.6,4.6,PFAS Som kwantitatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5376,129425,34665605,2023-02-01,157985.0,186302.0,3.6,4.6,EFSA-4,<,10.0,ng/l,OVAM,Sum parameter,,,,
5377,129481,34665882,2023-02-03,158195.0,186001.0,3.2,4.2,EFSA-4,<,10.0,ng/l,OVAM,Sum parameter,,,,
5378,129489,34665898,2023-02-03,158195.0,186001.0,3.2,4.2,EU DWRL-20,<,50.0,ng/l,OVAM,Sum parameter,,,,
5379,129504,34665928,2023-02-03,158195.0,186001.0,3.2,4.2,PFAS Som kwantitatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5380,129508,34665934,2023-02-03,158195.0,186001.0,3.2,4.2,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5381,129531,34667325,2023-04-14,52205.23,212255.97,2.0,3.0,EFSA-4,=,1400.0,ng/l,OVAM,Sum parameter,,,,
5382,129539,34667338,2023-04-14,52205.23,212255.97,2.0,3.0,PFAS Som kwantitatief,=,1900.0,ng/l,OVAM,Sum parameter,,,,
5383,129555,34667360,2023-04-14,52205.23,212255.97,2.0,3.0,EU DWRL-20,=,1800.0,ng/l,OVAM,Sum parameter,,,,
5384,129582,34667555,2023-04-14,52325.95,212153.74,2.0,3.0,EFSA-4,=,180.0,ng/l,OVAM,Sum parameter,,,,
5385,129590,34667567,2023-04-14,52325.95,212153.74,2.0,3.0,PFAS Som kwantitatief,=,590.0,ng/l,OVAM,Sum parameter,,,,
5386,129598,34667579,2023-04-14,52325.95,212153.74,2.0,3.0,EU DWRL-20,=,590.0,ng/l,OVAM,Sum parameter,,,,
5387,129624,34667813,2023-04-14,52085.04,212257.39,2.5,3.5,EFSA-4,=,3500.0,ng/l,OVAM,Sum parameter,,,,
5388,129636,34667832,2023-04-14,52085.04,212257.39,2.5,3.5,PFAS Som kwantitatief,=,4200.0,ng/l,OVAM,Sum parameter,,,,
5389,129656,34667867,2023-04-14,52085.04,212257.39,2.5,3.5,EU DWRL-20,=,3800.0,ng/l,OVAM,Sum parameter,,,,
5390,129687,34667930,2023-04-14,52148.33,212236.49,2.5,3.5,EU DWRL-20,=,710.0,ng/l,OVAM,Sum parameter,,,,
5391,129690,34667936,2023-04-14,52148.33,212236.49,2.5,3.5,PFAS Som kwantitatief,=,800.0,ng/l,OVAM,Sum parameter,,,,
5392,129704,34667961,2023-04-14,52148.33,212236.49,2.5,3.5,EFSA-4,=,340.0,ng/l,OVAM,Sum parameter,,,,
5393,129735,34668119,2023-04-14,52165.93,212164.57,2.5,3.5,EU DWRL-20,=,470.0,ng/l,OVAM,Sum parameter,,,,
5394,129744,34668132,2023-04-14,52165.93,212164.57,2.5,3.5,EFSA-4,=,130.0,ng/l,OVAM,Sum parameter,,,,
5395,129746,34668137,2023-04-14,52165.93,212164.57,2.5,3.5,PFAS Som kwantitatief,=,540.0,ng/l,OVAM,Sum parameter,,,,
5396,129782,34668232,2023-04-14,52311.48,212117.7,1.5,2.5,EU DWRL-20,=,150.0,ng/l,OVAM,Sum parameter,,,,
5397,129783,34668234,2023-04-14,52311.48,212117.7,1.5,2.5,PFAS Som kwantitatief,=,150.0,ng/l,OVAM,Sum parameter,,,,
5398,129784,34668235,2023-04-14,52311.48,212117.7,1.5,2.5,EFSA-4,=,35.0,ng/l,OVAM,Sum parameter,,,,
5399,129826,34672282,2023-03-02,178858.3,185504.82,3.0,4.0,EU DWRL-20,<,50.0,ng/l,OVAM,Sum parameter,,,,
5400,129827,34672283,2023-03-02,178858.3,185504.82,3.0,4.0,PFAS Som kwantitatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5401,129851,34672321,2023-03-02,178858.3,185504.82,3.0,4.0,EFSA-4,<,10.0,ng/l,OVAM,Sum parameter,,,,
5402,129868,34672355,2023-03-02,178858.3,185504.82,3.0,4.0,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5403,129897,34672397,2023-03-02,178922.47,185501.39,3.0,4.0,EFSA-4,<,10.0,ng/l,OVAM,Sum parameter,,,,
5404,129900,34672402,2023-03-02,178922.47,185501.39,3.0,4.0,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5405,129915,34672431,2023-03-02,178922.47,185501.39,3.0,4.0,EU DWRL-20,<,50.0,ng/l,OVAM,Sum parameter,,,,
5406,129920,34672441,2023-03-02,178922.47,185501.39,3.0,4.0,PFAS Som kwantitatief,=,13.0,ng/l,OVAM,Sum parameter,,,,
5407,129934,34672588,2023-03-02,178865.74,185492.36,3.0,4.0,EU DWRL-20,<,50.0,ng/l,OVAM,Sum parameter,,,,
5408,129950,34672610,2023-03-02,178865.74,185492.36,3.0,4.0,EFSA-4,<,10.0,ng/l,OVAM,Sum parameter,,,,
5409,129953,34672615,2023-03-02,178865.74,185492.36,3.0,4.0,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5410,129967,34672638,2023-03-02,178865.74,185492.36,3.0,4.0,PFAS Som kwantitatief,=,17.0,ng/l,OVAM,Sum parameter,,,,
5411,129983,34672659,2023-03-02,178889.35,185499.14,3.0,4.0,EU DWRL-20,<,50.0,ng/l,OVAM,Sum parameter,,,,
5412,129999,34672687,2023-03-02,178889.35,185499.14,3.0,4.0,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5413,130006,34672702,2023-03-02,178889.35,185499.14,3.0,4.0,EFSA-4,<,10.0,ng/l,OVAM,Sum parameter,,,,
5414,130016,34672719,2023-03-02,178889.35,185499.14,3.0,4.0,PFAS Som kwantitatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5415,130032,34674110,2023-04-20,188682.0,221565.0,1.43,3.43,PFAS Som kwantitatief,=,12.0,ng/l,OVAM,Sum parameter,,,,
5416,130056,34674147,2023-04-20,188682.0,221565.0,1.43,3.43,EU DWRL-20,=,12.0,ng/l,OVAM,Sum parameter,,,,
5417,130060,34674154,2023-04-20,188682.0,221565.0,1.43,3.43,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5418,130075,34674178,2023-04-20,188902.0,221444.0,2.0,3.0,PFAS Som kwantitatief,=,34.0,ng/l,OVAM,Sum parameter,,,,
5419,130105,34674228,2023-04-20,188902.0,221444.0,2.0,3.0,EU DWRL-20,=,34.0,ng/l,OVAM,Sum parameter,,,,
5420,130116,34674247,2023-04-20,188902.0,221444.0,2.0,3.0,EFSA-4,=,34.0,ng/l,OVAM,Sum parameter,,,,
5421,130159,34674343,2023-04-20,188902.0,221489.0,2.0,3.0,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
5422,130168,34674358,2023-04-20,188902.0,221489.0,2.0,3.0,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
5423,130171,34674363,2023-04-20,188902.0,221489.0,2.0,3.0,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5424,130190,34674394,2023-04-20,188792.0,221369.0,3.3,4.3,PFAS Som kwantitatief,=,11.0,ng/l,OVAM,Sum parameter,,,,
5425,130201,34674411,2023-04-20,188792.0,221369.0,3.3,4.3,EU DWRL-20,=,11.0,ng/l,OVAM,Sum parameter,,,,
5426,130215,34674433,2023-04-20,188792.0,221369.0,3.3,4.3,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5427,130231,34674459,2023-04-20,188664.0,221413.0,3.0,4.0,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5428,130259,34674504,2023-04-20,188664.0,221413.0,3.0,4.0,PFAS Som kwantitatief,=,20.0,ng/l,OVAM,Sum parameter,,,,
5429,130276,34674536,2023-04-20,188664.0,221413.0,3.0,4.0,EU DWRL-20,=,20.0,ng/l,OVAM,Sum parameter,,,,
5430,130302,34674580,2023-04-20,188833.0,221543.0,3.3,4.3,PFAS Som kwantitatief,=,4800.0,ng/l,OVAM,Sum parameter,,,,
5431,130319,34674607,2023-04-20,188833.0,221543.0,3.3,4.3,EFSA-4,=,18.0,ng/l,OVAM,Sum parameter,,,,
5432,130321,34674612,2023-04-20,188833.0,221543.0,3.3,4.3,EU DWRL-20,=,2000.0,ng/l,OVAM,Sum parameter,,,,
5433,130340,34674801,2023-04-20,188724.0,221389.0,3.3,4.3,EFSA-4,<,0.0,ng/l,OVAM,Sum parameter,,,,
5434,130348,34674815,2023-04-20,188724.0,221389.0,3.3,4.3,EU DWRL-20,<,0.0,ng/l,OVAM,Sum parameter,,,,
5435,130379,34674865,2023-04-20,188724.0,221389.0,3.3,4.3,PFAS Som kwantitatief,<,0.0,ng/l,OVAM,Sum parameter,,,,
5436,130389,34674903,2023-04-20,188456.0,221381.0,3.0,4.0,EFSA-4,=,13.0,ng/l,OVAM,Sum parameter,,,,
5437,130393,34674914,2023-04-20,188456.0,221381.0,3.0,4.0,PFAS Som kwantitatief,=,100.0,ng/l,OVAM,Sum parameter,,,,
5438,130429,34674971,2023-04-20,188456.0,221381.0,3.0,4.0,EU DWRL-20,=,100.0,ng/l,OVAM,Sum parameter,,,,
5439,130441,34679110,2023-03-13,36074.76,184235.72,1.81,2.81,EU DWRL-20,<,50.0,ng/l,OVAM,Sum parameter,,,,
5440,130450,34679125,2023-03-13,36074.76,184235.72,1.81,2.81,PFAS Som kwantitatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5441,130468,34679162,2023-03-13,36074.76,184235.72,1.81,2.81,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5442,130477,34679173,2023-03-13,36074.76,184235.72,1.81,2.81,EFSA-4,<,50.0,ng/l,OVAM,Sum parameter,,,,
5443,130485,34679712,2023-03-28,35966.5,184325.28,2.12,3.12,PFAS Som kwantitatief,=,80.0,ng/l,OVAM,Sum parameter,,,,
5444,130487,34679715,2023-03-28,35966.5,184325.28,2.12,3.12,EU DWRL-20,=,80.0,ng/l,OVAM,Sum parameter,,,,
5445,130490,34679719,2023-03-28,35966.5,184325.28,2.12,3.12,EFSA-4,<,50.0,ng/l,OVAM,Sum parameter,,,,
5446,130505,34679743,2023-03-28,35966.5,184325.28,2.12,3.12,PFAS Som indicatief,<,50.0,ng/l,OVAM,Sum parameter,,,,
5447,130549,34682853,2022-06-24,159980.0,176480.0,4.0,14.0,EU DWRL-20,=,11.0,ng/l,OVAM,Sum parameter,,,,
5448,130554,34682859,2022-06-24,159980.0,176480.0,4.0,14.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5449,130555,34682860,2022-06-24,159980.0,176480.0,4.0,14.0,EFSA-4,=,1.0,ng/l,OVAM,Sum parameter,,,,
5450,130611,34682924,2022-11-15,160054.0,176589.0,4.0,11.0,EFSA-4,=,180.0,ng/l,OVAM,Sum parameter,,,,
5451,130614,34682927,2022-11-15,160054.0,176589.0,4.0,11.0,EU DWRL-20,=,7600.0,ng/l,OVAM,Sum parameter,,,,
5452,130627,34682940,2022-11-15,160054.0,176589.0,4.0,11.0,PFAS Som indicatief,=,10000.0,ng/l,OVAM,Sum parameter,,,,
5453,130628,34683011,2022-11-15,159943.0,176580.0,5.0,7.0,EU DWRL-20,=,1100.0,ng/l,OVAM,Sum parameter,,,,
5454,130667,34683050,2022-11-15,159943.0,176580.0,5.0,7.0,EFSA-4,=,980.0,ng/l,OVAM,Sum parameter,,,,
5455,130670,34683053,2022-11-15,159943.0,176580.0,5.0,7.0,PFAS Som indicatief,=,110.0,ng/l,OVAM,Sum parameter,,,,
5456,130678,34683076,2022-06-24,159883.0,176590.0,5.7,6.7,EU DWRL-20,=,1500.0,ng/l,OVAM,Sum parameter,,,,
5457,130692,34683093,2022-06-24,159883.0,176590.0,5.7,6.7,PFAS Som indicatief,=,110.0,ng/l,OVAM,Sum parameter,,,,
5458,130718,34683126,2022-06-24,159883.0,176590.0,5.7,6.7,EFSA-4,=,980.0,ng/l,OVAM,Sum parameter,,,,
5459,130736,34683149,2022-11-15,159883.0,176590.0,5.7,6.7,EU DWRL-20,=,4000.0,ng/l,OVAM,Sum parameter,,,,
5460,130750,34683163,2022-11-15,159883.0,176590.0,5.7,6.7,EFSA-4,=,2400.0,ng/l,OVAM,Sum parameter,,,,
5461,130769,34683182,2022-11-15,159883.0,176590.0,5.7,6.7,PFAS Som indicatief,=,360.0,ng/l,OVAM,Sum parameter,,,,
5462,130796,34683229,2022-11-15,159964.0,176598.0,6.0,8.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5463,130797,34683230,2022-11-15,159964.0,176598.0,6.0,8.0,EU DWRL-20,=,80.0,ng/l,OVAM,Sum parameter,,,,
5464,130813,34683246,2022-11-15,159964.0,176598.0,6.0,8.0,EFSA-4,=,47.0,ng/l,OVAM,Sum parameter,,,,
5465,130828,34683296,2022-11-15,159835.0,176522.0,6.0,8.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5466,130842,34683310,2022-11-15,159835.0,176522.0,6.0,8.0,EFSA-4,=,88.0,ng/l,OVAM,Sum parameter,,,,
5467,130853,34683321,2022-11-15,159835.0,176522.0,6.0,8.0,EU DWRL-20,=,120.0,ng/l,OVAM,Sum parameter,,,,
5468,130896,34683387,2022-06-24,159898.0,176454.0,6.8,7.8,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5469,130917,34683414,2022-06-24,159898.0,176454.0,6.8,7.8,EFSA-4,=,1.0,ng/l,OVAM,Sum parameter,,,,
5470,130920,34683418,2022-06-24,159898.0,176454.0,6.8,7.8,EU DWRL-20,=,20.0,ng/l,OVAM,Sum parameter,,,,
5471,130940,34683438,2022-11-15,159841.0,176591.0,4.0,11.0,EU DWRL-20,=,46.0,ng/l,OVAM,Sum parameter,,,,
5472,130954,34683452,2022-11-15,159841.0,176591.0,4.0,11.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5473,130963,34683461,2022-11-15,159841.0,176591.0,4.0,11.0,EFSA-4,=,30.0,ng/l,OVAM,Sum parameter,,,,
5474,130990,34687775,2022-11-07,115123.74,191298.69,2.2,3.2,EU DWRL-20,=,650.0,ng/l,OVAM,Sum parameter,,,,
5475,131011,34687802,2022-11-07,115123.74,191298.69,2.2,3.2,PFAS Som indicatief,=,13.0,ng/l,OVAM,Sum parameter,,,,
5476,131014,34687808,2022-11-07,115123.74,191298.69,2.2,3.2,PFAS Som kwantitatief,=,660.0,ng/l,OVAM,Sum parameter,,,,
5477,131015,34687811,2022-11-07,115123.74,191298.69,2.2,3.2,EFSA-4,=,100.0,ng/l,OVAM,Sum parameter,,,,
5478,131025,34688526,2022-11-07,114960.75,191244.43,2.5,3.5,EU DWRL-20,=,510.0,ng/l,OVAM,Sum parameter,,,,
5479,131029,34688536,2022-11-07,114960.75,191244.43,2.5,3.5,PFAS Som kwantitatief,=,510.0,ng/l,OVAM,Sum parameter,,,,
5480,131049,34688569,2022-11-07,114960.75,191244.43,2.5,3.5,PFAS Som indicatief,=,25.0,ng/l,OVAM,Sum parameter,,,,
5481,131055,34688576,2022-11-07,114960.75,191244.43,2.5,3.5,EFSA-4,=,110.0,ng/l,OVAM,Sum parameter,,,,
5482,131076,34688707,2022-11-07,115116.33,191262.15,0.2,2.3,EU DWRL-20,=,340.0,ng/l,OVAM,Sum parameter,,,,
5483,131092,34688731,2022-11-07,115116.33,191262.15,0.2,2.3,PFAS Som kwantitatief,=,350.0,ng/l,OVAM,Sum parameter,,,,
5484,131102,34688745,2022-11-07,115116.33,191262.15,0.2,2.3,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5485,131121,34688777,2022-11-07,115116.33,191262.15,0.2,2.3,EFSA-4,=,57.0,ng/l,OVAM,Sum parameter,,,,
5486,131133,34692322,2022-11-09,156697.0,184666.0,3.0,4.0,EFSA-4,=,9.0,ng/l,OVAM,Sum parameter,,,,
5487,131134,34692323,2022-11-09,156697.0,184666.0,3.0,4.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5488,131138,34692327,2022-11-09,156697.0,184666.0,3.0,4.0,EU DWRL-20,=,73.0,ng/l,OVAM,Sum parameter,,,,
5489,131193,34692973,2022-11-17,153860.0,186874.0,2.0,3.0,EFSA-4,=,20.0,ng/l,OVAM,Sum parameter,,,,
5490,131197,34692977,2022-11-17,153860.0,186874.0,2.0,3.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5491,131215,34692995,2022-11-17,153860.0,186874.0,2.0,3.0,EU DWRL-20,=,55.0,ng/l,OVAM,Sum parameter,,,,
5492,131229,34693859,2022-11-17,153798.0,186781.0,2.6,3.6,PFAS Som indicatief,<,100.0,ng/l,OVAM,Sum parameter,,,,
5493,131232,34693862,2022-11-17,153798.0,186781.0,2.6,3.6,EU DWRL-20,<,10.0,ng/l,OVAM,Sum parameter,,,,
5494,131258,34693888,2022-11-17,153798.0,186781.0,2.6,3.6,EFSA-4,<,10.0,ng/l,OVAM,Sum parameter,,,,
5495,131272,34694136,2022-11-09,156736.0,184673.0,3.0,4.0,EFSA-4,=,16.0,ng/l,OVAM,Sum parameter,,,,
5496,131286,34694150,2022-11-09,156736.0,184673.0,3.0,4.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
5497,131287,34694151,2022-11-09,156736.0,184673.0,3.0,4.0,EU DWRL-20,=,99.0,ng/l,OVAM,Sum parameter,,,,
5498,131339,34696068,2022-11-09,156709.0,184649.0,3.0,4.0,PFAS Som indicatief,<,10.0,ng/l,OVAM,Sum parameter,,,,
